,datetime,Incident Category,Longitude,Latitude,date,year,hour,dayOfWeek,TimeOfDay,IsWeekend,IsHoliday,month,day,IsSchoolDay
783796,2021-08-09 07:39:00,Non-Criminal,-122.40948148898308,37.77545100451973,2021-08-09,2021,7,Monday,Morning Class,False,False,8,31,True
784630,2021-10-10 12:04:00,Robbery,-122.4005030970072,37.78745049797145,2021-10-10,2021,12,Sunday,Lunch,True,False,10,31,True
787400,2021-12-29 21:08:00,Larceny Theft,-122.4005030970072,37.78745049797145,2021-12-29,2021,21,Wednesday,Rest,False,False,12,31,False
787412,2021-06-07 22:20:00,Assault,-122.40948148898308,37.77545100451973,2021-06-07,2021,22,Monday,Rest,False,False,6,30,False
787940,2021-06-21 17:20:00,Larceny Theft,-122.40104304688674,37.78788961267684,2021-06-21,2021,17,Monday,Dinner,False,False,6,30,False
788357,2021-08-18 02:46:00,Fraud,-122.40948148898308,37.77545100451973,2021-08-18,2021,2,Wednesday,Rest,False,False,8,31,True
1310,2004-03-06 22:00:00,Motor Vehicle Theft,-122.409482370867,37.7754506237928,2004-03-06,2004,22,Saturday,Rest,True,False,3,31,True
2751,2007-08-03 15:00:00,Vandalism,-122.409046343419,37.7751758248112,2007-08-03,2007,15,Friday,Afternoon Class,False,False,8,31,True
4412,2012-10-21 17:45:00,Vandalism,-122.400593259668,37.7876024687437,2012-10-21,2012,17,Sunday,Dinner,True,False,10,31,True
6152,2003-11-23 00:01:00,Larceny Theft,-122.416468768127,37.774750702851,2003-11-23,2003,0,Sunday,Rest,True,False,11,30,True
9761,2008-03-11 18:30:00,Burglary,-122.40093111397,37.7871900467437,2008-03-11,2008,18,Tuesday,Dinner,False,False,3,31,True
10949,2003-05-25 23:50:00,Motor Vehicle Theft,-122.451162720249,37.7742489577521,2003-05-25,2003,23,Sunday,Rest,True,False,5,31,False
12289,2008-11-13 11:09:00,Weapon Laws,-122.416566499663,37.7748284841464,2008-11-13,2008,11,Thursday,Lunch,False,False,11,30,True
14639,2012-07-11 17:30:00,Sex Offenses,-122.431565622284,37.7900918964407,2012-07-11,2012,17,Wednesday,Dinner,False,False,7,31,False
15289,2008-04-24 12:35:00,Larceny Theft,-122.398488873746,37.7891181923442,2008-04-24,2008,12,Thursday,Lunch,False,False,4,30,True
15304,2011-01-11 00:30:00,Suspicious Occ,-122.400860907814,37.7870905204825,2011-01-11,2011,0,Tuesday,Rest,False,False,1,31,True
15877,2012-12-16 09:40:00,Larceny Theft,-122.400966877406,37.7877490252528,2012-12-16,2012,9,Sunday,Morning Class,True,False,12,31,False
16364,2013-06-09 01:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2013-06-09,2013,1,Sunday,Rest,True,False,6,30,False
16635,2011-03-24 18:00:00,Other,-122.400803885548,37.7864412623669,2011-03-24,2011,18,Thursday,Dinner,False,False,3,31,True
18390,2010-09-21 20:07:00,Other,-122.40050441968,37.7874513289662,2010-09-21,2010,20,Tuesday,Dinner,False,False,9,30,True
18626,2006-01-07 01:45:00,Assault,-122.40093111397,37.7871900467437,2006-01-07,2006,1,Saturday,Rest,True,False,1,31,True
19268,2012-10-22 21:00:00,Vandalism,-122.40948237086,37.7754506238157,2012-10-22,2012,21,Monday,Rest,False,False,10,31,True
20182,2011-06-14 09:00:00,Other,-122.400966877406,37.7877490252528,2011-06-14,2011,9,Tuesday,Morning Class,False,False,6,30,False
20527,2007-10-29 18:00:00,Larceny Theft,-122.416566499663,37.7748284841464,2007-10-29,2007,18,Monday,Dinner,False,False,10,31,True
21332,2011-09-23 21:30:00,Larceny Theft,-122.45132686962,37.7746940189634,2011-09-23,2011,21,Friday,Rest,False,False,9,30,True
23383,2003-08-29 13:15:00,Larceny Theft,-122.416468768127,37.774750702851,2003-08-29,2003,13,Friday,Lunch,False,False,8,31,True
23840,2003-01-24 22:00:00,Motor Vehicle Theft,-122.409046343419,37.7751758248112,2003-01-24,2003,22,Friday,Rest,False,False,1,31,True
24414,2011-06-08 22:30:00,Larceny Theft,-122.40948237086,37.7754506238157,2011-06-08,2011,22,Wednesday,Rest,False,False,6,30,False
25668,2008-12-08 13:15:00,Larceny Theft,-122.400593259668,37.7876024687437,2008-12-08,2008,13,Monday,Lunch,False,False,12,31,False
27000,2003-09-18 19:31:00,Other,-122.416566499663,37.7748284841464,2003-09-18,2003,19,Thursday,Dinner,False,False,9,30,True
27297,2013-03-12 08:33:00,Warrant,-122.398450170085,37.7893552563024,2013-03-12,2013,8,Tuesday,Morning Class,False,False,3,31,True
27359,2003-12-09 18:15:00,Larceny Theft,-122.420188747323,37.7753796573025,2003-12-09,2003,18,Tuesday,Dinner,False,False,12,31,False
28513,2004-10-22 05:00:00,Vandalism,-122.416468768127,37.774750702851,2004-10-22,2004,5,Friday,Rest,False,False,10,31,True
30113,2005-12-09 16:15:00,Larceny Theft,-122.400803885548,37.7864412623669,2005-12-09,2005,16,Friday,Afternoon Class,False,False,12,31,False
31486,2005-12-28 15:50:00,Traffic Violation,-122.416566499663,37.7748284841464,2005-12-28,2005,15,Wednesday,Afternoon Class,False,False,12,31,False
35113,2010-06-09 08:30:00,Assault,-122.431565622284,37.7900918964407,2010-06-09,2010,8,Wednesday,Morning Class,False,False,6,30,False
38127,2010-04-26 16:30:00,Burglary,-122.400593259668,37.7876024687437,2010-04-26,2010,16,Monday,Afternoon Class,False,False,4,30,True
38642,2003-10-14 18:18:00,Assault,-122.416468768127,37.774750702851,2003-10-14,2003,18,Tuesday,Dinner,False,False,10,31,True
39681,2012-10-21 14:00:00,Lost Property,-122.420188747323,37.7753796573025,2012-10-21,2012,14,Sunday,Afternoon Class,True,False,10,31,True
41999,2008-09-23 05:07:00,Stolen Property,-122.400705379904,37.7875363608218,2008-09-23,2008,5,Tuesday,Rest,False,False,9,30,True
42132,2009-03-13 17:00:00,Burglary,-122.400705379904,37.7875363608218,2009-03-13,2009,17,Friday,Dinner,False,False,3,31,True
42319,2013-01-19 18:40:00,Vandalism,-122.400593259668,37.7876024687437,2013-01-19,2013,18,Saturday,Dinner,True,False,1,31,True
42697,2006-11-22 15:30:00,Burglary,-122.400966877406,37.7877490252528,2006-11-22,2006,15,Wednesday,Afternoon Class,False,False,11,30,True
43578,2008-01-01 16:00:00,Motor Vehicle Theft,-122.451162720276,37.7742489577745,2008-01-01,2008,16,Tuesday,Afternoon Class,False,True,1,31,True
44497,2008-09-29 21:30:00,Vandalism,-122.400803885548,37.7864412623669,2008-09-29,2008,21,Monday,Rest,False,False,9,30,True
46057,2007-11-13 12:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2007-11-13,2007,12,Tuesday,Lunch,False,False,11,30,True
46959,2003-02-13 23:53:00,Larceny Theft,-122.400860907814,37.7870905204825,2003-02-13,2003,23,Thursday,Rest,False,False,2,28,True
48107,2013-05-09 13:30:00,Larceny Theft,-122.400593259668,37.7876024687437,2013-05-09,2013,13,Thursday,Lunch,False,False,5,31,False
48426,2009-11-05 16:30:00,Larceny Theft,-122.400705379904,37.7875363608218,2009-11-05,2009,16,Thursday,Afternoon Class,False,False,11,30,True
49524,2009-09-07 10:30:00,Non-Criminal,-122.431565622284,37.7900918964407,2009-09-07,2009,10,Monday,Morning Class,False,True,9,30,True
49670,2006-09-18 16:30:00,Larceny Theft,-122.432387723436,37.7900426050846,2006-09-18,2006,16,Monday,Afternoon Class,False,False,9,30,True
49878,2012-08-16 02:32:00,Vandalism,-122.416468768127,37.774750702851,2012-08-16,2012,2,Thursday,Rest,False,False,8,31,True
51527,2012-05-21 10:30:00,Robbery,-122.400593259668,37.7876024687437,2012-05-21,2012,10,Monday,Morning Class,False,False,5,31,False
51766,2010-03-04 13:30:00,Larceny Theft,-122.400860907814,37.7870905204825,2010-03-04,2010,13,Thursday,Lunch,False,False,3,31,True
52028,2010-07-28 02:00:00,Other,-122.400218868349,37.7877523788601,2010-07-28,2010,2,Wednesday,Rest,False,False,7,31,False
52260,2011-10-01 00:45:00,Larceny Theft,-122.400803885548,37.7864412623669,2011-10-01,2011,0,Saturday,Rest,True,False,10,31,True
52828,2003-08-01 18:00:00,Traffic Violation,-122.401045229138,37.7878903549798,2003-08-01,2003,18,Friday,Dinner,False,False,8,31,True
54344,2013-01-28 09:15:00,Larceny Theft,-122.420188747323,37.7753796573025,2013-01-28,2013,9,Monday,Morning Class,False,False,1,31,True
55232,2009-04-19 01:00:00,Assault,-122.40093111397,37.7871900467437,2009-04-19,2009,1,Sunday,Rest,True,False,4,30,True
55962,2012-01-12 09:25:00,Traffic Violation,-122.40050441968,37.7874513289662,2012-01-12,2012,9,Thursday,Morning Class,False,False,1,31,True
56565,2004-02-01 00:20:00,Larceny Theft,-122.40093111397,37.7871900467437,2004-02-01,2004,0,Sunday,Rest,True,False,2,29,True
58055,2005-04-19 16:10:00,Larceny Theft,-122.416468768127,37.774750702851,2005-04-19,2005,16,Tuesday,Afternoon Class,False,False,4,30,True
60340,2010-10-08 13:51:00,Assault,-122.431565622284,37.7900918964407,2010-10-08,2010,13,Friday,Lunch,False,False,10,31,True
60515,2006-04-13 18:00:00,Larceny Theft,-122.40050441968,37.7874513289662,2006-04-13,2006,18,Thursday,Dinner,False,False,4,30,True
61703,2004-01-25 20:00:00,Burglary,-122.398488873746,37.7891181923442,2004-01-25,2004,20,Sunday,Dinner,True,False,1,31,True
62913,2006-10-10 16:00:00,Motor Vehicle Theft,-122.431587353631,37.790200386759,2006-10-10,2006,16,Tuesday,Afternoon Class,False,False,10,31,True
63319,2008-10-17 01:53:00,Assault,-122.40093111397,37.7871900467437,2008-10-17,2008,1,Friday,Rest,False,False,10,31,True
63532,2007-12-17 17:22:00,Non-Criminal,-122.432387723436,37.7900426050846,2007-12-17,2007,17,Monday,Dinner,False,False,12,31,False
65060,2012-06-28 23:00:00,Larceny Theft,-122.431565622284,37.7900918964407,2012-06-28,2012,23,Thursday,Rest,False,False,6,30,False
65165,2010-08-09 05:40:00,Vandalism,-122.400593259668,37.7876024687437,2010-08-09,2010,5,Monday,Rest,False,False,8,31,True
68163,2004-02-10 18:30:00,Other,-122.400218868349,37.7877523788601,2004-02-10,2004,18,Tuesday,Dinner,False,False,2,29,True
68251,2007-08-03 15:30:00,Non-Criminal,-122.431565622284,37.7900918964407,2007-08-03,2007,15,Friday,Afternoon Class,False,False,8,31,True
69059,2013-08-16 18:00:00,Lost Property,-122.400803885548,37.7864412623669,2013-08-16,2013,18,Friday,Dinner,False,False,8,31,True
73134,2008-07-18 01:34:00,Assault,-122.40093111397,37.7871900467437,2008-07-18,2008,1,Friday,Rest,False,False,7,31,False
73991,2013-09-10 17:30:00,Non-Criminal,-122.432387723436,37.7900426050846,2013-09-10,2013,17,Tuesday,Dinner,False,False,9,30,True
74491,2004-12-06 23:04:00,Motor Vehicle Theft,-122.474586695159,37.720469226768,2004-12-06,2004,23,Monday,Rest,False,False,12,31,False
74886,2011-08-03 20:15:00,Traffic Violation,-122.40050441968,37.7874513289662,2011-08-03,2011,20,Wednesday,Dinner,False,False,8,31,True
75825,2012-04-15 18:15:00,Larceny Theft,-122.416566499663,37.7748284841464,2012-04-15,2012,18,Sunday,Dinner,True,False,4,30,True
75993,2012-05-09 15:30:00,Larceny Theft,-122.400860907814,37.7870905204825,2012-05-09,2012,15,Wednesday,Afternoon Class,False,False,5,31,False
76490,2009-11-05 15:15:00,Robbery,-122.40081188976,37.7876990870996,2009-11-05,2009,15,Thursday,Afternoon Class,False,False,11,30,True
77346,2005-02-13 07:18:00,Other Miscellaneous,-122.416468768127,37.774750702851,2005-02-13,2005,7,Sunday,Morning Class,True,False,2,28,True
77420,2005-06-24 18:00:00,Burglary,-122.400218868349,37.7877523788601,2005-06-24,2005,18,Friday,Dinner,False,False,6,30,False
77796,2006-10-15 13:14:00,Assault,-122.398567191735,37.78898234438,2006-10-15,2006,13,Sunday,Lunch,True,False,10,31,True
80964,2013-11-27 09:00:00,Larceny Theft,-122.40050441968,37.7874513289662,2013-11-27,2013,9,Wednesday,Morning Class,False,False,11,30,True
81189,2009-10-12 12:30:00,Larceny Theft,-122.398488873746,37.7891181923442,2009-10-12,2009,12,Monday,Lunch,False,True,10,31,True
83042,2013-07-08 17:13:00,Non-Criminal,-122.400218868349,37.7877523788601,2013-07-08,2013,17,Monday,Dinner,False,False,7,31,False
83613,2010-12-09 13:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2010-12-09,2010,13,Thursday,Lunch,False,False,12,31,False
83927,2013-09-27 04:30:00,Robbery,-122.40093111397,37.7871900467437,2013-09-27,2013,4,Friday,Rest,False,False,9,30,True
85641,2009-04-30 09:30:00,Assault,-122.400593259668,37.7876024687437,2009-04-30,2009,9,Thursday,Morning Class,False,False,4,30,True
85707,2007-07-27 21:30:00,Vandalism,-122.40050441968,37.7874513289662,2007-07-27,2007,21,Friday,Rest,False,False,7,31,False
86268,2010-04-20 14:50:00,Assault,-122.400218868349,37.7877523788601,2010-04-20,2010,14,Tuesday,Afternoon Class,False,False,4,30,True
87966,2011-04-24 02:00:00,Lost Property,-122.40093111397,37.7871900467437,2011-04-24,2011,2,Sunday,Rest,True,False,4,30,True
88340,2007-06-01 03:30:00,Robbery,-122.40050441968,37.7874513289662,2007-06-01,2007,3,Friday,Rest,False,False,6,30,False
88582,2010-03-05 00:01:00,Suspicious Occ,-122.400593259668,37.7876024687437,2010-03-05,2010,0,Friday,Rest,False,False,3,31,True
89674,2013-03-23 17:30:00,Non-Criminal,-122.400705379904,37.7875363608218,2013-03-23,2013,17,Saturday,Dinner,True,False,3,31,True
89809,2012-02-04 00:30:00,Sex Offenses,-122.40093111397,37.7871900467437,2012-02-04,2012,0,Saturday,Rest,True,False,2,29,True
93463,2009-01-30 02:30:00,Traffic Violation,-122.416468768127,37.774750702851,2009-01-30,2009,2,Friday,Rest,False,False,1,31,True
95321,2011-07-21 12:35:00,Larceny Theft,-122.400593259668,37.7876024687437,2011-07-21,2011,12,Thursday,Lunch,False,False,7,31,False
95862,2012-04-24 19:30:00,Larceny Theft,-122.420188747323,37.7753796573025,2012-04-24,2012,19,Tuesday,Dinner,False,False,4,30,True
95895,2005-08-22 12:00:00,Larceny Theft,-122.416468768127,37.774750702851,2005-08-22,2005,12,Monday,Lunch,False,False,8,31,True
96991,2003-05-18 06:53:00,Other,-122.454965815502,37.7578244540575,2003-05-18,2003,6,Sunday,Rest,True,False,5,31,False
98683,2005-05-11 10:40:00,Traffic Violation,-122.451162720249,37.7742489577521,2005-05-11,2005,10,Wednesday,Morning Class,False,False,5,31,False
99807,2009-09-25 13:50:00,Other,-122.400803885548,37.7864412623669,2009-09-25,2009,13,Friday,Lunch,False,False,9,30,True
101500,2008-07-20 00:47:00,Suspicious Occ,-122.474586695159,37.720469226768,2008-07-20,2008,0,Sunday,Rest,True,False,7,31,False
101642,2012-12-24 12:32:00,Non-Criminal,-122.431565622284,37.7900918964407,2012-12-24,2012,12,Monday,Lunch,False,False,12,31,False
102514,2004-12-29 08:00:00,Larceny Theft,-122.432387723408,37.7900426050623,2004-12-29,2004,8,Wednesday,Morning Class,False,False,12,31,False
103246,2013-01-13 10:40:00,Larceny Theft,-122.40050441968,37.7874513289662,2013-01-13,2013,10,Sunday,Morning Class,True,False,1,31,True
103426,2005-05-11 10:40:00,Other,-122.451162720249,37.7742489577521,2005-05-11,2005,10,Wednesday,Morning Class,False,False,5,31,False
105507,2005-05-14 19:25:00,Traffic Violation,-122.451162720249,37.7742489577521,2005-05-14,2005,19,Saturday,Dinner,True,False,5,31,False
106196,2010-11-27 09:30:00,Non-Criminal,-122.432387723436,37.7900426050846,2010-11-27,2010,9,Saturday,Morning Class,True,False,11,30,True
106976,2007-01-21 03:00:00,Larceny Theft,-122.451192216536,37.7747209503169,2007-01-21,2007,3,Sunday,Rest,True,False,1,31,True
107190,2009-02-11 08:00:00,Missing Person,-122.398488873746,37.7891181923442,2009-02-11,2009,8,Wednesday,Morning Class,False,False,2,28,True
107469,2010-07-25 01:33:00,Disorderly Conduct,-122.400705379904,37.7875363608218,2010-07-25,2010,1,Sunday,Rest,True,False,7,31,False
107826,2007-05-08 08:00:00,Miscellaneous Investigation,-122.420188747323,37.7753796573025,2007-05-08,2007,8,Tuesday,Morning Class,False,False,5,31,False
110752,2005-10-04 21:50:00,Robbery,-122.400504419687,37.7874513289433,2005-10-04,2005,21,Tuesday,Rest,False,False,10,31,True
113455,2012-03-31 01:24:00,Assault,-122.40093111397,37.7871900467437,2012-03-31,2012,1,Saturday,Rest,True,False,3,31,True
114148,2004-03-12 21:12:00,Assault,-122.40093111397,37.7871900467437,2004-03-12,2004,21,Friday,Rest,False,False,3,31,True
115592,2007-07-25 17:00:00,Non-Criminal,-122.400218868349,37.7877523788601,2007-07-25,2007,17,Wednesday,Dinner,False,False,7,31,False
115627,2007-09-23 00:30:00,Assault,-122.40093111397,37.7871900467437,2007-09-23,2007,0,Sunday,Rest,True,False,9,30,True
115793,2011-03-04 08:00:00,Larceny Theft,-122.398488873746,37.7891181923442,2011-03-04,2011,8,Friday,Morning Class,False,False,3,31,True
116389,2007-09-24 20:00:00,Larceny Theft,-122.420188747323,37.7753796573025,2007-09-24,2007,20,Monday,Dinner,False,False,9,30,True
117931,2012-10-21 20:00:00,Larceny Theft,-122.420188747323,37.7753796573025,2012-10-21,2012,20,Sunday,Dinner,True,False,10,31,True
119062,2010-09-21 20:07:00,Other Miscellaneous,-122.40050441968,37.7874513289662,2010-09-21,2010,20,Tuesday,Dinner,False,False,9,30,True
119303,2012-06-27 18:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-06-27,2012,18,Wednesday,Dinner,False,False,6,30,False
120387,2011-01-28 12:00:00,Burglary,-122.416468768127,37.774750702851,2011-01-28,2011,12,Friday,Lunch,False,False,1,31,True
120560,2010-01-07 13:28:00,Warrant,-122.431565622284,37.7900918964407,2010-01-07,2010,13,Thursday,Lunch,False,False,1,31,True
121076,2009-06-02 14:00:00,Miscellaneous Investigation,-122.420276402175,37.7757385704624,2009-06-02,2009,14,Tuesday,Afternoon Class,False,False,6,30,False
121394,2006-05-10 12:10:00,Vandalism,-122.400705379904,37.7875363608218,2006-05-10,2006,12,Wednesday,Lunch,False,False,5,31,False
122733,2011-09-19 12:05:00,Other,-122.40050441968,37.7874513289662,2011-09-19,2011,12,Monday,Lunch,False,False,9,30,True
123479,2009-03-14 16:00:00,Larceny Theft,-122.400666520859,37.788109654005,2009-03-14,2009,16,Saturday,Afternoon Class,True,False,3,31,True
125649,2003-06-16 11:18:00,Burglary,-122.416468768127,37.774750702851,2003-06-16,2003,11,Monday,Lunch,False,False,6,30,False
126660,2004-10-19 07:30:00,Motor Vehicle Theft,-122.40093111397,37.7871900467437,2004-10-19,2004,7,Tuesday,Morning Class,False,False,10,31,True
129602,2009-04-21 19:14:00,Traffic Violation,-122.40050441968,37.7874513289662,2009-04-21,2009,19,Tuesday,Dinner,False,False,4,30,True
130126,2004-04-03 23:43:00,Disorderly Conduct,-122.474449004179,37.7204795034776,2004-04-03,2004,23,Saturday,Rest,True,False,4,30,True
130212,2009-01-19 17:41:00,Larceny Theft,-122.40104522913,37.7878903550026,2009-01-19,2009,17,Monday,Dinner,False,True,1,31,True
131404,2010-03-18 20:00:00,Larceny Theft,-122.40050441968,37.7874513289662,2010-03-18,2010,20,Thursday,Dinner,False,False,3,31,True
132775,2005-10-10 20:30:00,Motor Vehicle Theft,-122.45132686962,37.7746940189634,2005-10-10,2005,20,Monday,Dinner,False,True,10,31,True
136199,2005-11-03 22:00:00,Larceny Theft,-122.409046343419,37.7751758248112,2005-11-03,2005,22,Thursday,Rest,False,False,11,30,True
136422,2006-11-19 18:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2006-11-19,2006,18,Sunday,Dinner,True,False,11,30,True
138077,2013-09-25 17:00:00,Larceny Theft,-122.416468768127,37.774750702851,2013-09-25,2013,17,Wednesday,Dinner,False,False,9,30,True
138113,2010-02-07 07:45:00,Larceny Theft,-122.416468768127,37.774750702851,2010-02-07,2010,7,Sunday,Morning Class,True,False,2,28,True
138262,2004-10-17 03:12:00,Burglary,-122.40093111397,37.7871900467437,2004-10-17,2004,3,Sunday,Rest,True,False,10,31,True
140090,2007-08-05 22:53:00,Burglary,-122.416468768127,37.774750702851,2007-08-05,2007,22,Sunday,Rest,True,False,8,31,True
140565,2009-04-28 13:36:00,Stolen Property,-122.40050441968,37.7874513289662,2009-04-28,2009,13,Tuesday,Lunch,False,False,4,30,True
140870,2012-03-19 07:00:00,Larceny Theft,-122.416468768127,37.774750702851,2012-03-19,2012,7,Monday,Morning Class,False,False,3,31,True
